Ngày,Mã hóa đơn,Mã khách hàng,Mã cửa hàng,Mã sản phẩm,Danh mục,Số lượng,Đơn giá,Giá vốn,Doanh thu,Tồn kho,Mã khuyến mãi,Loại khuyến mãi,Giảm giá,Ngày bắt đầu khuyến mãi,Ngày kết thúc khuyến mãi
2026-05-25 13:42:00,HD0029390,KH02190,CH01,SP051,Văn phòng phẩm,1,50000,30779,22931,408,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-25 20:38:00,HD0029391,KH00859,CH02,SP008,Đồ uống,1,17500,12667,15413,513,,,,,
2026-05-25 19:56:00,HD0029392,KH00835,CH01,SP007,Đồ uống,3,30000,23037,98321,382,,,,,
2026-05-25 20:02:00,HD0029393,KH00135,CH01,SP059,Mẹ & bé,1,52500,41576,42429,366,,,,,
2026-05-25 09:52:00,HD0029394,KH00873,CH01,SP028,Thực phẩm khô,1,45000,32504,37888,382,,,,,
2026-05-25 09:52:00,HD0029394,KH00873,CH01,SP032,Hóa mỹ phẩm,1,72500,50003,61042,450,,,,,
2026-05-25 11:51:00,HD0029395,KH02079,CH02,SP046,Văn phòng phẩm,1,6000,3637,7920,417,,,,,
2026-05-25 11:51:00,HD0029395,KH02079,CH02,SP052,Văn phòng phẩm,1,35000,25680,46197,276,,,,,
2026-05-25 08:15:00,HD0029396,KH01392,CH01,SP066,Chăm sóc cá nhân,2,44500,26705,82812,519,,,,,
2026-05-25 08:15:00,HD0029396,KH01392,CH01,SP053,Văn phòng phẩm,1,20000,13022,18610,310,,,,,
2026-05-26 14:10:00,HD0029397,KH02152,CH01,SP022,Thực phẩm khô,1,72000,53556,73278,278,,,,,
2026-05-26 19:22:00,HD0029398,KHACH_LE,CH01,SP024,Thực phẩm khô,1,47500,37727,47500,381,,,,,
2026-05-26 13:42:00,HD0029399,KH01164,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,44699,518,,,,,
2026-05-26 13:11:00,HD0029400,KH00531,CH01,SP030,Hóa mỹ phẩm,1,82500,59214,75217,407,,,,,
2026-05-26 10:13:00,HD0029401,KH01859,CH01,SP001,Đồ uống,2,28500,22599,63979,97,,,,,
2026-05-26 09:05:00,HD0029402,KH00012,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,52730,517,,,,,
2026-05-26 09:05:00,HD0029402,KH00012,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,171815,125,,,,,
2026-05-26 08:31:00,HD0029403,KH00632,CH02,SP029,Hóa mỹ phẩm,1,27500,20130,28793,341,,,,,
2026-05-26 08:31:00,HD0029403,KH00632,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,151818,124,,,,,
2026-05-26 11:17:00,HD0029404,KH01183,CH01,SP014,Bánh kẹo,1,33000,24236,39328,194,,,,,
2026-05-26 08:15:00,HD0029405,KH01502,CH01,SP062,Chăm sóc cá nhân,2,67000,37895,181359,133,,,,,
2026-05-26 20:59:00,HD0029406,KH01261,CH01,SP053,Văn phòng phẩm,2,20000,13022,32242,308,,,,,
2026-05-26 17:37:00,HD0029407,KH00951,CH01,SP053,Văn phòng phẩm,5,20000,13022,96685,303,,,,,
2026-05-26 17:37:00,HD0029407,KH00951,CH01,SP039,Đồ gia dụng,1,68500,43064,66229,179,,,,,
2026-05-26 17:14:00,HD0029408,KH02319,CH02,SP016,Bánh kẹo,3,38000,28191,107502,485,,,,,
2026-05-26 12:43:00,HD0029409,KH01685,CH01,SP045,Đồ gia dụng,1,157500,115074,193294,315,,,,,
2026-05-26 11:49:00,HD0029410,KH01310,CH01,SP007,Đồ uống,1,30000,23037,30045,381,,,,,
2026-05-26 17:22:00,HD0029411,KH00157,CH01,SP024,Thực phẩm khô,1,47500,37727,58673,380,,,,,
2026-05-26 11:26:00,HD0029412,KH01730,CH01,SP034,Hóa mỹ phẩm,3,145000,82401,556669,121,,,,,
2026-05-26 12:07:00,HD0029413,KH00419,CH01,SP035,Hóa mỹ phẩm,3,58000,32258,72764,218,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-26 12:07:00,HD0029413,KH00419,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,37218,516,,,,,
2026-05-26 14:59:00,HD0029414,KH01707,CH01,SP010,Đồ uống,4,9000,7469,52323,403,,,,,
2026-05-26 14:59:00,HD0029414,KH01707,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,64677,515,,,,,
2026-05-26 13:00:00,HD0029415,KH01090,CH02,SP014,Bánh kẹo,1,33000,24236,47459,193,,,,,
2026-05-26 08:44:00,HD0029416,KH01095,CH01,SP030,Hóa mỹ phẩm,1,82500,59214,105319,406,,,,,
2026-05-26 08:44:00,HD0029416,KH01095,CH01,SP001,Đồ uống,1,28500,22599,36383,96,,,,,
2026-05-26 08:44:00,HD0029416,KH01095,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,56809,514,,,,,
2026-05-26 08:44:00,HD0029416,KH01095,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,37021,217,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-26 14:24:00,HD0029417,KH01225,CH01,SP039,Đồ gia dụng,1,68500,43064,81698,178,,,,,
2026-05-26 14:24:00,HD0029417,KH01225,CH01,SP038,Đồ gia dụng,4,74500,55041,355415,233,,,,,
2026-05-26 13:20:00,HD0029418,KH00987,CH01,SP009,Đồ uống,1,29000,23916,38135,413,,,,,
2026-05-26 13:20:00,HD0029418,KH00987,CH01,SP054,Mẹ & bé,1,173500,135435,228154,322,,,,,
2026-05-26 19:38:00,HD0029419,KH02419,CH01,SP003,Đồ uống,2,28500,21313,64553,331,,,,,
2026-05-26 19:38:00,HD0029419,KH02419,CH01,SP001,Đồ uống,1,28500,22599,32276,95,,,,,
2026-05-26 13:54:00,HD0029420,KH02237,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,25474,216,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-26 17:48:00,HD0029421,KH02179,CH01,SP021,Thực phẩm khô,1,65000,49625,66089,387,,,,,
2026-05-26 18:02:00,HD0029422,KH02348,CH01,SP005,Đồ uống,1,25000,18576,36043,334,,,,,
2026-05-26 18:02:00,HD0029422,KH02348,CH01,SP027,Thực phẩm khô,2,56500,41015,162917,238,,,,,
2026-05-26 18:02:00,HD0029422,KH02348,CH01,SP036,Hóa mỹ phẩm,2,114500,75585,330158,348,,,,,
2026-05-26 09:56:00,HD0029423,KH00083,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,45136,513,,,,,
2026-05-26 09:56:00,HD0029423,KH00083,CH01,SP040,Đồ gia dụng,1,188000,134153,190687,194,,,,,
2026-05-26 16:09:00,HD0029424,KH02294,CH01,SP052,Văn phòng phẩm,1,35000,25680,35843,275,,,,,
2026-05-26 16:09:00,HD0029424,KH02294,CH01,SP035,Hóa mỹ phẩm,2,58000,32258,59396,214,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-26 16:09:00,HD0029424,KH02294,CH01,SP068,Chăm sóc cá nhân,1,175000,108474,179213,346,,,,,
2026-05-26 16:09:00,HD0029424,KH02294,CH01,SP053,Văn phòng phẩm,2,20000,13022,40963,301,,,,,
2026-05-26 11:22:00,HD0029425,KHACH_LE,CH01,SP059,Mẹ & bé,1,52500,41576,52500,365,,,,,
2026-05-26 11:22:00,HD0029425,KHACH_LE,CH01,SP053,Văn phòng phẩm,1,20000,13022,20000,300,,,,,
2026-05-26 11:22:00,HD0029425,KHACH_LE,CH01,SP039,Đồ gia dụng,1,68500,43064,68500,177,,,,,
2026-05-26 11:22:00,HD0029425,KHACH_LE,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,145000,120,,,,,
2026-05-26 08:34:00,HD0029426,KHACH_LE,CH02,SP059,Mẹ & bé,2,52500,41576,105000,363,,,,,
2026-05-26 19:24:00,HD0029427,KH00336,CH02,SP018,Bánh kẹo,1,10000,6820,14501,349,,,,,
2026-05-26 19:24:00,HD0029427,KH00336,CH02,SP022,Thực phẩm khô,1,72000,53556,104410,277,,,,,
2026-05-26 19:24:00,HD0029427,KH00336,CH02,SP030,Hóa mỹ phẩm,1,82500,59214,119636,405,,,,,
2026-05-26 13:10:00,HD0029428,KH01673,CH01,SP020,Thực phẩm khô,1,57500,46185,22673,235,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-26 15:05:00,HD0029429,KH00626,CH02,SP032,Hóa mỹ phẩm,1,72500,50003,83964,449,,,,,
2026-05-26 19:21:00,HD0029430,KH02079,CH01,SP057,Mẹ & bé,1,83000,52164,109553,295,,,,,
2026-05-26 17:04:00,HD0029431,KH00419,CH01,SP001,Đồ uống,2,28500,22599,47673,93,,,,,
2026-05-26 16:13:00,HD0029432,KH00210,CH02,SP021,Thực phẩm khô,1,65000,49625,72739,386,,,,,
2026-05-26 18:50:00,HD0029433,KH00552,CH02,SP002,Đồ uống,1,26500,22201,33406,244,,,,,
2026-05-26 18:50:00,HD0029433,KH00552,CH02,SP006,Đồ uống,1,14000,10891,17649,210,,,,,
2026-05-27 14:36:00,HD0029434,KH01689,CH01,SP022,Thực phẩm khô,2,72000,53556,171180,275,,,,,
2026-05-27 14:36:00,HD0029434,KH01689,CH01,SP056,Mẹ & bé,1,94000,61160,111742,259,,,,,
2026-05-27 11:13:00,HD0029435,KH01872,CH02,SP035,Hóa mỹ phẩm,1,58000,32258,23467,213,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 11:13:00,HD0029435,KH01872,CH02,SP003,Đồ uống,1,28500,21313,23062,330,,,,,
2026-05-27 08:43:00,HD0029436,KH02246,CH02,SP007,Đồ uống,2,30000,23037,56178,379,,,,,
2026-05-27 12:46:00,HD0029437,KH00598,CH02,SP014,Bánh kẹo,1,33000,24236,29899,192,,,,,
2026-05-27 20:38:00,HD0029438,KH00011,CH01,SP011,Bánh kẹo,1,36000,23575,37790,509,,,,,
2026-05-27 20:38:00,HD0029438,KH00011,CH01,SP017,Bánh kẹo,3,33500,26098,105498,482,,,,,
2026-05-27 16:25:00,HD0029439,KH00111,CH01,SP068,Chăm sóc cá nhân,2,175000,108474,358457,344,,,,,
2026-05-27 09:02:00,HD0029440,KH00617,CH01,SP055,Mẹ & bé,3,66000,52356,191926,520,,,,,
2026-05-27 09:09:00,HD0029441,KH00548,CH01,SP028,Thực phẩm khô,1,45000,32504,47741,381,,,,,
2026-05-27 10:57:00,HD0029442,KH02424,CH01,SP058,Mẹ & bé,1,123000,92733,119068,315,,,,,
2026-05-27 10:57:00,HD0029442,KH02424,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,140365,119,,,,,
2026-05-27 15:15:00,HD0029443,KH00531,CH01,SP053,Văn phòng phẩm,1,20000,13022,18234,299,,,,,
2026-05-27 15:15:00,HD0029443,KH00531,CH01,SP007,Đồ uống,1,30000,23037,27352,378,,,,,
2026-05-27 18:25:00,HD0029444,KH00482,CH02,SP024,Thực phẩm khô,3,47500,37727,161236,377,,,,,
2026-05-27 18:25:00,HD0029444,KH00482,CH02,SP063,Chăm sóc cá nhân,1,76500,53635,86558,351,,,,,
2026-05-27 18:25:00,HD0029444,KH00482,CH02,SP053,Văn phòng phẩm,1,20000,13022,22630,298,,,,,
2026-05-27 10:53:00,HD0029445,KH00550,CH01,SP064,Chăm sóc cá nhân,1,58000,30893,54746,429,,,,,
2026-05-27 15:31:00,HD0029446,KH01859,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,32551,212,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 15:31:00,HD0029446,KH01859,CH01,SP017,Bánh kẹo,1,33500,26098,37602,481,,,,,
2026-05-27 17:52:00,HD0029447,KH01251,CH02,SP015,Bánh kẹo,5,34500,25984,186209,414,,,,,
2026-05-27 13:35:00,HD0029448,KH00554,CH01,SP035,Hóa mỹ phẩm,4,58000,32258,99303,208,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 18:27:00,HD0029449,KHACH_LE,CH02,SP038,Đồ gia dụng,1,74500,55041,74500,232,,,,,
2026-05-27 19:43:00,HD0029450,KHACH_LE,CH01,SP069,Chăm sóc cá nhân,1,17000,11459,17000,332,,,,,
2026-05-27 19:43:00,HD0029450,KHACH_LE,CH01,SP001,Đồ uống,1,28500,22599,28500,92,,,,,
2026-05-27 19:43:00,HD0029450,KHACH_LE,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,29000,207,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 19:43:00,HD0029450,KHACH_LE,CH01,SP049,Văn phòng phẩm,1,31000,22009,31000,243,,,,,
2026-05-27 09:35:00,HD0029451,KH01607,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,86804,132,,,,,
2026-05-27 08:38:00,HD0029452,KH01491,CH01,SP066,Chăm sóc cá nhân,4,44500,26705,181398,509,,,,,
2026-05-27 16:02:00,HD0029453,KH01607,CH01,SP024,Thực phẩm khô,1,47500,37727,61540,376,,,,,
2026-05-27 19:19:00,HD0029454,KH01448,CH02,SP006,Đồ uống,1,14000,10891,13274,209,,,,,
2026-05-27 19:19:00,HD0029454,KH01448,CH02,SP011,Bánh kẹo,2,36000,23575,68266,507,,,,,
2026-05-27 19:19:00,HD0029454,KH01448,CH02,SP069,Chăm sóc cá nhân,1,17000,11459,16118,331,,,,,
2026-05-27 19:19:00,HD0029454,KH01448,CH02,SP067,Chăm sóc cá nhân,1,47000,30923,44562,283,,,,,
2026-05-27 12:21:00,HD0029455,KH01836,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,28076,206,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 12:21:00,HD0029455,KH01836,CH01,SP024,Thực phẩm khô,3,47500,37727,137959,373,,,,,
2026-05-27 15:07:00,HD0029456,KH01409,CH01,SP056,Mẹ & bé,1,94000,61160,112000,258,,,,,
2026-05-27 15:31:00,HD0029457,KH01568,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,127738,118,,,,,
2026-05-27 11:48:00,HD0029458,KH00205,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,85404,131,,,,,
2026-05-27 09:34:00,HD0029459,KH00607,CH02,SP053,Văn phòng phẩm,2,20000,13022,51404,296,,,,,
2026-05-27 09:34:00,HD0029459,KH00607,CH02,SP007,Đồ uống,1,30000,23037,38553,377,,,,,
2026-05-27 10:39:00,HD0029460,KHACH_LE,CH02,SP059,Mẹ & bé,1,52500,41576,52500,362,,,,,
2026-05-27 12:01:00,HD0029461,KH01438,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,165185,117,,,,,
2026-05-27 20:23:00,HD0029462,KH01238,CH01,SP035,Hóa mỹ phẩm,3,58000,32258,86540,203,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 20:23:00,HD0029462,KH01238,CH01,SP053,Văn phòng phẩm,1,20000,13022,19894,295,,,,,
2026-05-27 10:36:00,HD0029463,KH00439,CH02,SP056,Mẹ & bé,1,94000,61160,92428,257,,,,,
2026-05-27 10:36:00,HD0029463,KH00439,CH02,SP060,Mẹ & bé,1,218000,139411,214355,438,,,,,
2026-05-27 09:10:00,HD0029464,KH02182,CH02,SP047,Văn phòng phẩm,1,48000,35404,40897,301,,,,,
2026-05-27 12:19:00,HD0029465,KH01974,CH01,SP007,Đồ uống,1,30000,23037,25554,376,,,,,
2026-05-27 12:19:00,HD0029465,KH01974,CH01,SP005,Đồ uống,1,25000,18576,21295,333,,,,,
2026-05-27 12:19:00,HD0029465,KH01974,CH01,SP048,Văn phòng phẩm,2,31500,19194,53664,172,,,,,
2026-05-27 12:19:00,HD0029465,KH01974,CH01,SP001,Đồ uống,1,28500,22599,24276,91,,,,,
2026-05-27 16:08:00,HD0029466,KHACH_LE,CH01,SP053,Văn phòng phẩm,1,20000,13022,20000,294,,,,,
2026-05-27 18:13:00,HD0029467,KH02338,CH02,SP062,Chăm sóc cá nhân,1,67000,37895,74653,130,,,,,
2026-05-27 12:19:00,HD0029468,KH00331,CH02,SP060,Mẹ & bé,2,218000,139411,352152,436,,,,,
2026-05-27 12:19:00,HD0029468,KH00331,CH02,SP051,Văn phòng phẩm,2,50000,30779,40384,406,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-27 15:43:00,HD0029469,KH00978,CH01,SP036,Hóa mỹ phẩm,1,114500,75585,131325,347,,,,,
2026-05-27 15:43:00,HD0029469,KH00978,CH01,SP017,Bánh kẹo,2,33500,26098,76845,479,,,,,
2026-05-27 15:44:00,HD0029470,KH01448,CH01,SP062,Chăm sóc cá nhân,2,67000,37895,127050,128,,,,,
2026-05-27 14:36:00,HD0029471,KH01214,CH01,SP039,Đồ gia dụng,1,68500,43064,87759,176,,,,,
2026-05-27 14:36:00,HD0029471,KH01214,CH01,SP001,Đồ uống,1,28500,22599,36513,90,,,,,
2026-05-27 14:36:00,HD0029471,KH01214,CH01,SP064,Chăm sóc cá nhân,1,58000,30893,74307,428,,,,,
2026-05-27 14:36:00,HD0029471,KH01214,CH01,SP060,Mẹ & bé,2,218000,139411,558585,434,,,,,
2026-05-27 13:24:00,HD0029472,KH01553,CH02,SP026,Thực phẩm khô,1,36000,28252,28430,235,,,,,
2026-05-27 15:51:00,HD0029473,KH02120,CH01,SP002,Đồ uống,1,26500,22201,23751,243,,,,,
2026-05-27 10:16:00,HD0029474,KH00535,CH01,SP040,Đồ gia dụng,1,188000,134153,170650,193,,,,,
2026-05-27 10:16:00,HD0029474,KH00535,CH01,SP019,Bánh kẹo,2,34500,23560,62632,468,,,,,
2026-05-27 13:42:00,HD0029475,KHACH_LE,CH01,SP056,Mẹ & bé,1,94000,61160,94000,256,,,,,
2026-05-27 17:12:00,HD0029476,KH01117,CH01,SP039,Đồ gia dụng,1,68500,43064,56083,175,,,,,
2026-05-27 12:23:00,HD0029477,KHACH_LE,CH01,SP007,Đồ uống,3,30000,23037,90000,373,,,,,
2026-05-27 14:54:00,HD0029478,KH00450,CH02,SP018,Bánh kẹo,1,10000,6820,8407,348,,,,,
2026-05-27 14:54:00,HD0029478,KH00450,CH02,SP046,Văn phòng phẩm,2,6000,3637,10088,415,,,,,
2026-05-27 19:45:00,HD0029479,KH02364,CH01,SP052,Văn phòng phẩm,1,35000,25680,39906,274,,,,,
2026-05-27 19:45:00,HD0029479,KH02364,CH01,SP016,Bánh kẹo,1,38000,28191,43327,484,,,,,
2026-05-27 14:55:00,HD0029480,KH01793,CH01,SP001,Đồ uống,1,28500,22599,22445,89,,,,,
2026-05-28 20:39:00,HD0029481,KH00814,CH01,SP037,Hóa mỹ phẩm,1,37000,21071,29886,321,,,,,
2026-05-28 20:39:00,HD0029481,KH00814,CH01,SP061,Mẹ & bé,2,198000,126558,319860,377,,,,,
2026-05-28 13:05:00,HD0029482,KH01549,CH01,SP052,Văn phòng phẩm,1,35000,25680,48365,273,,,,,
2026-05-28 13:05:00,HD0029482,KH01549,CH01,SP001,Đồ uống,1,28500,22599,39383,88,,,,,
2026-05-28 14:48:00,HD0029483,KH01242,CH02,SP034,Hóa mỹ phẩm,1,145000,82401,120840,116,,,,,
2026-05-28 16:51:00,HD0029484,KH00334,CH01,SP002,Đồ uống,1,26500,22201,29089,242,,,,,
2026-05-28 14:33:00,HD0029485,KH00204,CH01,SP054,Mẹ & bé,1,173500,135435,226228,321,,,,,
2026-05-28 14:33:00,HD0029485,KH00204,CH01,SP049,Văn phòng phẩm,1,31000,22009,40421,242,,,,,
2026-05-28 15:13:00,HD0029486,KH02053,CH02,SP029,Hóa mỹ phẩm,1,27500,20130,23753,340,,,,,
2026-05-28 16:59:00,HD0029487,KH01183,CH01,SP053,Văn phòng phẩm,1,20000,13022,23835,293,,,,,
2026-05-28 15:45:00,HD0029488,KHACH_LE,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,44500,508,,,,,
2026-05-28 18:29:00,HD0029489,KH02338,CH01,SP053,Văn phòng phẩm,3,20000,13022,66853,290,,,,,
2026-05-28 18:29:00,HD0029489,KH02338,CH01,SP030,Hóa mỹ phẩm,1,82500,59214,91923,404,,,,,
2026-05-28 18:01:00,HD0029490,KH00414,CH01,SP063,Chăm sóc cá nhân,3,76500,53635,289200,348,,,,,
2026-05-28 14:20:00,HD0029491,KH02322,CH02,SP039,Đồ gia dụng,1,68500,43064,68777,174,,,,,
2026-05-28 14:20:00,HD0029491,KH02322,CH02,SP035,Hóa mỹ phẩm,3,58000,32258,87352,200,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-28 10:58:00,HD0029492,KH02079,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,58736,507,,,,,
2026-05-28 19:56:00,HD0029493,KH02299,CH02,SP035,Hóa mỹ phẩm,1,58000,32258,36537,199,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-28 19:56:00,HD0029493,KH02299,CH02,SP061,Mẹ & bé,3,198000,126558,748374,374,,,,,
2026-05-28 20:23:00,HD0029494,KH02175,CH01,SP027,Thực phẩm khô,1,56500,41015,69470,237,,,,,
2026-05-28 20:23:00,HD0029494,KH02175,CH01,SP026,Thực phẩm khô,1,36000,28252,44264,234,,,,,
2026-05-28 14:49:00,HD0029495,KHACH_LE,CH01,SP014,Bánh kẹo,1,33000,24236,33000,191,,,,,
2026-05-28 14:49:00,HD0029495,KHACH_LE,CH01,SP001,Đồ uống,2,28500,22599,57000,86,,,,,
2026-05-28 12:46:00,HD0029496,KH02067,CH01,SP015,Bánh kẹo,3,34500,25984,104651,411,,,,,
2026-05-28 12:46:00,HD0029496,KH02067,CH01,SP036,Hóa mỹ phẩm,1,114500,75585,115773,346,,,,,
2026-05-28 15:45:00,HD0029497,KH01475,CH01,SP052,Văn phòng phẩm,4,35000,25680,126517,269,,,,,
2026-05-28 15:45:00,HD0029497,KH01475,CH01,SP053,Văn phòng phẩm,1,20000,13022,18074,289,,,,,
2026-05-28 15:45:00,HD0029497,KH01475,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,60547,127,,,,,
2026-05-28 08:19:00,HD0029498,KH01772,CH01,SP003,Đồ uống,2,28500,21313,54407,328,,,,,
2026-05-28 12:15:00,HD0029499,KH00920,CH01,SP039,Đồ gia dụng,1,68500,43064,76613,173,,,,,
2026-05-28 12:15:00,HD0029499,KH00920,CH01,SP043,Đồ gia dụng,1,102500,79037,114640,480,,,,,
2026-05-28 13:24:00,HD0029500,KH01445,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,81955,126,,,,,
2026-05-28 19:46:00,HD0029501,KHACH_LE,CH01,SP027,Thực phẩm khô,1,56500,41015,56500,236,,,,,
2026-05-28 12:33:00,HD0029502,KH01502,CH01,SP021,Thực phẩm khô,1,65000,49625,87973,385,,,,,
2026-05-28 09:27:00,HD0029503,KH00274,CH02,SP022,Thực phẩm khô,1,72000,53556,56258,274,,,,,
2026-05-28 09:27:00,HD0029503,KH00274,CH02,SP052,Văn phòng phẩm,2,35000,25680,54696,267,,,,,
2026-05-28 19:35:00,HD0029504,KH01002,CH02,SP007,Đồ uống,1,30000,23037,35225,372,,,,,
2026-05-28 19:35:00,HD0029504,KH01002,CH02,SP034,Hóa mỹ phẩm,3,145000,82401,510760,113,,,,,
2026-05-28 19:35:00,HD0029504,KH01002,CH02,SP066,Chăm sóc cá nhân,1,44500,26705,52250,506,,,,,
2026-05-28 13:13:00,HD0029505,KH01681,CH01,SP035,Hóa mỹ phẩm,1,58000,32258,33094,198,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-28 13:13:00,HD0029505,KH01681,CH01,SP060,Mẹ & bé,4,218000,139411,995093,430,,,,,
2026-05-28 12:19:00,HD0029506,KHACH_LE,CH01,SP047,Văn phòng phẩm,1,48000,35404,48000,300,,,,,
2026-05-28 10:22:00,HD0029507,KHACH_LE,CH01,SP062,Chăm sóc cá nhân,1,67000,37895,67000,125,,,,,
2026-05-28 10:57:00,HD0029508,KH00223,CH01,SP052,Văn phòng phẩm,1,35000,25680,33404,266,,,,,
2026-05-28 10:57:00,HD0029508,KH00223,CH01,SP001,Đồ uống,1,28500,22599,27200,85,,,,,
2026-05-28 10:34:00,HD0029509,KH01125,CH02,SP062,Chăm sóc cá nhân,1,67000,37895,65929,124,,,,,
2026-05-28 16:11:00,HD0029510,KH00945,CH02,SP060,Mẹ & bé,5,218000,139411,1233169,425,,,,,
2026-05-28 16:11:00,HD0029510,KH00945,CH02,SP008,Đồ uống,1,17500,12667,19799,512,,,,,
2026-05-28 16:11:00,HD0029510,KH00945,CH02,SP052,Văn phòng phẩm,1,35000,25680,39597,265,,,,,
2026-05-28 16:11:00,HD0029510,KH00945,CH02,SP069,Chăm sóc cá nhân,1,17000,11459,19233,330,,,,,
2026-05-28 10:34:00,HD0029511,KH00172,CH01,SP011,Bánh kẹo,2,36000,23575,55541,505,,,,,
2026-05-28 10:34:00,HD0029511,KH00172,CH01,SP066,Chăm sóc cá nhân,1,44500,26705,34327,505,,,,,
2026-05-28 10:34:00,HD0029511,KH00172,CH01,SP060,Mẹ & bé,1,218000,139411,168165,424,,,,,
2026-05-28 10:34:00,HD0029511,KH00172,CH01,SP062,Chăm sóc cá nhân,3,67000,37895,155051,121,,,,,
2026-05-28 08:34:00,HD0029512,KH01402,CH02,SP002,Đồ uống,2,26500,22201,50140,240,,,,,
2026-05-28 08:34:00,HD0029512,KH01402,CH02,SP018,Bánh kẹo,1,10000,6820,9460,347,,,,,
2026-05-28 08:34:00,HD0029512,KH01402,CH02,SP038,Đồ gia dụng,1,74500,55041,70479,231,,,,,
2026-05-28 18:18:00,HD0029513,KH01208,CH02,SP030,Hóa mỹ phẩm,1,82500,59214,84362,403,,,,,
2026-05-28 18:18:00,HD0029513,KH01208,CH02,SP066,Chăm sóc cá nhân,2,44500,26705,91009,503,,,,,
2026-05-28 10:26:00,HD0029514,KH00848,CH01,SP001,Đồ uống,2,28500,22599,56985,83,,,,,
2026-05-28 15:23:00,HD0029515,KH00245,CH01,SP029,Hóa mỹ phẩm,1,27500,20130,25718,339,,,,,
2026-05-28 10:02:00,HD0029516,KH00751,CH01,SP004,Đồ uống,3,20000,16036,59974,480,,,,,
2026-05-28 10:02:00,HD0029516,KH00751,CH01,SP022,Thực phẩm khô,1,72000,53556,71969,273,,,,,
2026-05-28 10:02:00,HD0029516,KH00751,CH01,SP042,Đồ gia dụng,1,121000,95793,120947,247,,,,,
2026-05-28 09:45:00,HD0029517,KH01830,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,135690,112,,,,,
2026-05-28 09:45:00,HD0029517,KH01830,CH01,SP001,Đồ uống,2,28500,22599,53340,81,,,,,
2026-05-28 09:45:00,HD0029517,KH01830,CH01,SP031,Hóa mỹ phẩm,2,44000,26872,82350,240,,,,,
2026-05-28 09:08:00,HD0029518,KH02434,CH02,SP009,Đồ uống,2,29000,23916,53499,411,,,,,
2026-05-28 09:08:00,HD0029518,KH02434,CH02,SP048,Văn phòng phẩm,2,31500,19194,58111,170,,,,,
2026-05-28 09:15:00,HD0029519,KH01441,CH01,SP063,Chăm sóc cá nhân,2,76500,53635,190676,346,,,,,
2026-05-28 09:15:00,HD0029519,KH01441,CH01,SP034,Hóa mỹ phẩm,1,145000,82401,180706,111,,,,,
2026-05-28 09:46:00,HD0029520,KH00939,CH02,SP051,Văn phòng phẩm,1,50000,30779,33237,405,KM004,bogo,0.5,2026-05-22,2026-05-28
2026-05-28 10:27:00,HD0029521,KH00127,CH02,SP067,Chăm sóc cá nhân,1,47000,30923,38141,282,,,,,
2026-05-28 10:27:00,HD0029521,KH00127,CH02,SP030,Hóa mỹ phẩm,1,82500,59214,66950,402,,,,,
2026-05-28 08:27:00,HD0029522,KH00256,CH01,SP001,Đồ uống,4,28500,22599,100259,77,,,,,
2026-05-28 19:02:00,HD0029523,KH00650,CH01,SP036,Hóa mỹ phẩm,1,114500,75585,115744,345,,,,,
